"Times","Stringency","CR.AT1","Humidity.AT1","CL.AT1","CR.AT2","Humidity.AT2","CL.AT2","CR.AT3","Humidity.AT3","CL.AT3","CR.AT4","Humidity.AT4","CL.AT4","CR.AT5","Humidity.AT5","CL.AT5","CR.AT6","Humidity.AT6","CL.AT6","CR.AT7","Humidity.AT7","CL.AT7","CR.AT8","Humidity.AT8","CL.AT8","CR.AT9","Humidity.AT9","CL.AT9"
2020-06-28,0.454558204768583,NA,NA,NA,NA,NA,NA,0.28491068965245,0.108576888823969,0.0708860111910934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.106786465571624,0.0832516432874111,0.142294354851608
2020-06-29,0.454558204768583,NA,NA,NA,NA,NA,NA,0.28491068965245,0.108576888823969,0.0708860111910934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.106786465571624,0.0832516432874111,0.142294354851608
2020-06-30,0.454558204768583,NA,NA,NA,NA,NA,NA,0.28491068965245,0.108576888823969,0.0708860111910934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.106786465571624,0.0832516432874111,0.142294354851608
2020-07-01,0.571388499298738,NA,NA,NA,NA,NA,NA,0.28491068965245,0.108576888823969,0.0708860111910934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.106786465571624,0.0832516432874111,0.142294354851608
2020-07-02,0.571388499298738,NA,NA,NA,NA,NA,NA,0.28491068965245,0.108576888823969,0.0708860111910934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.106786465571624,0.0832516432874111,0.142294354851608
2020-07-03,0.571388499298738,NA,NA,NA,NA,NA,NA,0.28491068965245,0.108576888823969,0.0708860111910934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.106786465571624,0.0832516432874111,0.142294354851608
2020-07-04,0.571388499298738,NA,NA,NA,NA,NA,NA,0.28491068965245,0.108576888823969,0.0708860111910934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.106786465571624,0.0832516432874111,0.142294354851608
2020-07-05,0.571388499298738,NA,NA,NA,NA,NA,NA,0.28491068965245,0.108576888823969,0.0708860111910934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.106786465571624,0.0832516432874111,0.142294354851608
2020-07-06,0.571388499298738,NA,NA,NA,NA,NA,NA,0.28491068965245,0.108576888823969,0.0708860111910934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.106786465571624,0.0832516432874111,0.142294354851608
2020-07-07,0.571388499298738,NA,NA,NA,NA,NA,NA,0.28491068965245,0.108576888823969,0.0708860111910934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.106786465571624,0.0832516432874111,0.142294354851608
2020-07-08,0.571388499298738,NA,NA,NA,NA,NA,NA,0.28491068965245,0.108576888823969,0.0708860111910934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.106786465571624,0.0832516432874111,0.142294354851608
2020-07-09,0.571388499298738,NA,NA,NA,NA,NA,NA,0.28491068965245,0.108576888823969,0.0708860111910934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.106786465571624,0.0832516432874111,0.142294354851608
2020-07-10,0.623422159887798,NA,NA,NA,NA,NA,NA,0.28491068965245,0.108576888823969,0.0708860111910934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.106786465571624,0.0832516432874111,0.142294354851608
2020-07-11,0.623422159887798,NA,NA,NA,NA,NA,NA,0.28491068965245,0.108576888823969,0.0708860111910934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.106786465571624,0.0832516432874111,0.142294354851608
2020-07-12,0.623422159887798,NA,NA,NA,NA,NA,NA,0.28491068965245,0.108576888823969,0.0708860111910934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.106786465571624,0.0832516432874111,0.142294354851608
2020-07-13,0.623422159887798,NA,NA,NA,NA,NA,NA,0.28491068965245,0.108576888823969,0.0708860111910934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.106786465571624,0.0832516432874111,0.142294354851608
2020-07-14,0.623422159887798,NA,NA,NA,NA,NA,NA,0.28491068965245,0.108576888823969,0.0708860111910934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.106786465571624,0.0832516432874111,0.142294354851608
2020-07-15,0.623422159887798,NA,NA,NA,NA,NA,NA,0.28491068965245,0.108576888823969,0.0708860111910934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.106786465571624,0.0832516432874111,0.142294354851608
2020-07-16,0.623422159887798,NA,NA,NA,NA,NA,NA,0.28491068965245,0.108576888823969,0.0708860111910934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.106786465571624,0.0832516432874111,0.142294354851608
2020-07-17,0.623422159887798,NA,NA,NA,NA,NA,NA,0.28491068965245,0.108576888823969,0.0708860111910934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.106786465571624,0.0832516432874111,0.142294354851608
2020-07-18,0.623422159887798,NA,NA,NA,NA,NA,NA,0.28491068965245,0.108576888823969,0.0708860111910934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.106786465571624,0.0832516432874111,0.142294354851608
2020-07-19,0.623422159887798,NA,NA,NA,NA,NA,NA,0.28491068965245,0.108576888823969,0.0708860111910934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.106786465571624,0.0832516432874111,0.142294354851608
2020-07-20,0.623422159887798,NA,NA,NA,NA,NA,NA,0.28491068965245,0.108576888823969,0.0708860111910934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.106786465571624,0.0832516432874111,0.142294354851608
2020-07-21,0.623422159887798,NA,NA,NA,NA,NA,NA,0.28491068965245,0.108576888823969,0.0708860111910934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.106786465571624,0.0832516432874111,0.142294354851608
2020-07-22,0.623422159887798,NA,NA,NA,NA,NA,NA,0.28491068965245,0.108576888823969,0.0708860111910934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.106786465571624,0.0832516432874111,0.142294354851608
2020-07-23,0.623422159887798,NA,NA,NA,NA,NA,NA,0.28491068965245,0.108576888823969,0.0708860111910934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.106786465571624,0.0832516432874111,0.142294354851608
2020-07-24,0.623422159887798,NA,NA,NA,NA,NA,NA,0.911375386560665,0.410043856127764,0.198254773161262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.822854576067819,0.347117761732548,0.339366272033546
2020-07-25,0.623422159887798,NA,NA,NA,NA,NA,NA,0.911375386560665,0.410043856127764,0.198254773161262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.822854576067819,0.347117761732548,0.339366272033546
2020-07-26,0.623422159887798,NA,NA,NA,NA,NA,NA,0.911375386560665,0.410043856127764,0.198254773161262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.822854576067819,0.347117761732548,0.339366272033546
2020-07-27,0.623422159887798,NA,NA,NA,NA,NA,NA,0.911375386560665,0.410043856127764,0.198254773161262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.822854576067819,0.347117761732548,0.339366272033546
2020-07-28,0.623422159887798,NA,NA,NA,NA,NA,NA,0.911375386560665,0.410043856127764,0.198254773161262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.822854576067819,0.347117761732548,0.339366272033546
2020-07-29,0.623422159887798,NA,NA,NA,NA,NA,NA,0.911375386560665,0.410043856127764,0.198254773161262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.822854576067819,0.347117761732548,0.339366272033546
2020-07-30,0.623422159887798,NA,NA,NA,NA,NA,NA,0.911375386560665,0.410043856127764,0.198254773161262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.822854576067819,0.347117761732548,0.339366272033546
2020-07-31,0.623422159887798,NA,NA,NA,NA,NA,NA,0.911375386560665,0.410043856127764,0.198254773161262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.822854576067819,0.347117761732548,0.339366272033546
2020-08-01,0.623422159887798,NA,NA,NA,NA,NA,NA,0.911375386560665,0.410043856127764,0.198254773161262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.822854576067819,0.347117761732548,0.339366272033546
2020-08-02,0.623422159887798,NA,NA,NA,NA,NA,NA,0.911375386560665,0.410043856127764,0.198254773161262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.822854576067819,0.347117761732548,0.339366272033546
2020-08-03,0.623422159887798,NA,NA,NA,NA,NA,NA,0.911375386560665,0.410043856127764,0.198254773161262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.822854576067819,0.347117761732548,0.339366272033546
2020-08-04,0.623422159887798,NA,NA,NA,NA,NA,NA,0.911375386560665,0.410043856127764,0.198254773161262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.822854576067819,0.347117761732548,0.339366272033546
2020-08-05,0.623422159887798,NA,NA,NA,NA,NA,NA,0.911375386560665,0.410043856127764,0.198254773161262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.822854576067819,0.347117761732548,0.339366272033546
2020-08-06,0.623422159887798,NA,NA,NA,NA,NA,NA,0.911375386560665,0.410043856127764,0.198254773161262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.822854576067819,0.347117761732548,0.339366272033546
2020-08-07,0.623422159887798,NA,NA,NA,NA,NA,NA,0.911375386560665,0.410043856127764,0.198254773161262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.822854576067819,0.347117761732548,0.339366272033546
2020-08-08,0.623422159887798,NA,NA,NA,NA,NA,NA,0.911375386560665,0.410043856127764,0.198254773161262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.822854576067819,0.347117761732548,0.339366272033546
2020-08-09,0.623422159887798,NA,NA,NA,NA,NA,NA,0.911375386560665,0.410043856127764,0.198254773161262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.822854576067819,0.347117761732548,0.339366272033546
2020-08-10,0.623422159887798,NA,NA,NA,NA,NA,NA,0.911375386560665,0.410043856127764,0.198254773161262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.822854576067819,0.347117761732548,0.339366272033546
2020-08-11,0.623422159887798,NA,NA,NA,NA,NA,NA,0.911375386560665,0.410043856127764,0.198254773161262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.822854576067819,0.347117761732548,0.339366272033546
2020-08-12,0.623422159887798,NA,NA,NA,NA,NA,NA,0.911375386560665,0.410043856127764,0.198254773161262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.822854576067819,0.347117761732548,0.339366272033546
2020-08-13,0.623422159887798,NA,NA,NA,NA,NA,NA,0.911375386560665,0.410043856127764,0.198254773161262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.822854576067819,0.347117761732548,0.339366272033546
2020-08-14,0.623422159887798,NA,NA,NA,NA,NA,NA,0.911375386560665,0.410043856127764,0.198254773161262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.822854576067819,0.347117761732548,0.339366272033546
2020-08-15,0.623422159887798,NA,NA,NA,NA,NA,NA,0.911375386560665,0.410043856127764,0.198254773161262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.822854576067819,0.347117761732548,0.339366272033546
2020-08-16,0.623422159887798,NA,NA,NA,NA,NA,NA,0.911375386560665,0.410043856127764,0.198254773161262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.822854576067819,0.347117761732548,0.339366272033546
2020-08-17,0.623422159887798,NA,NA,NA,NA,NA,NA,0.911375386560665,0.410043856127764,0.198254773161262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.822854576067819,0.347117761732548,0.339366272033546
2020-08-18,0.623422159887798,NA,NA,NA,NA,NA,NA,0.911375386560665,0.410043856127764,0.198254773161262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.822854576067819,0.347117761732548,0.339366272033546
2020-08-19,0.623422159887798,NA,NA,NA,NA,NA,NA,0.911375386560665,0.410043856127764,0.198254773161262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.822854576067819,0.347117761732548,0.339366272033546
2020-08-20,0.623422159887798,NA,NA,NA,NA,NA,NA,0.911375386560665,0.410043856127764,0.198254773161262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.822854576067819,0.347117761732548,0.339366272033546
2020-08-21,0.623422159887798,NA,NA,NA,NA,NA,NA,0.911375386560665,0.410043856127764,0.198254773161262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.822854576067819,0.347117761732548,0.339366272033546
2020-08-22,0.623422159887798,NA,NA,NA,NA,NA,NA,0.911375386560665,0.410043856127764,0.198254773161262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.822854576067819,0.347117761732548,0.339366272033546
2020-08-23,0.623422159887798,NA,NA,NA,NA,NA,NA,0.911375386560665,0.410043856127764,0.198254773161262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.822854576067819,0.347117761732548,0.339366272033546
2020-08-24,0.623422159887798,NA,NA,NA,NA,NA,NA,0.911375386560665,0.410043856127764,0.198254773161262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.822854576067819,0.347117761732548,0.339366272033546
2020-08-25,0.623422159887798,NA,NA,NA,NA,NA,NA,0.911375386560665,0.410043856127764,0.198254773161262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.822854576067819,0.347117761732548,0.339366272033546
2020-08-26,0.623422159887798,NA,NA,NA,NA,NA,NA,0.911375386560665,0.410043856127764,0.198254773161262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.822854576067819,0.347117761732548,0.339366272033546
2020-08-27,0.623422159887798,NA,NA,NA,NA,NA,NA,0.911375386560665,0.410043856127764,0.198254773161262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.822854576067819,0.347117761732548,0.339366272033546
2020-08-28,0.623422159887798,NA,NA,NA,NA,NA,NA,0.911375386560665,0.410043856127764,0.198254773161262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.822854576067819,0.347117761732548,0.339366272033546
2020-08-29,0.623422159887798,NA,NA,NA,NA,NA,NA,0.911375386560665,0.410043856127764,0.198254773161262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.822854576067819,0.347117761732548,0.339366272033546
2020-08-30,0.623422159887798,NA,NA,NA,NA,NA,NA,0.911375386560665,0.410043856127764,0.198254773161262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.822854576067819,0.347117761732548,0.339366272033546
2020-08-31,0.623422159887798,NA,NA,NA,NA,NA,NA,0.911375386560665,0.410043856127764,0.198254773161262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.822854576067819,0.347117761732548,0.339366272033546
2020-09-01,0.623422159887798,NA,NA,NA,NA,NA,NA,0.911375386560665,0.410043856127764,0.198254773161262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.822854576067819,0.347117761732548,0.339366272033546
2020-09-02,0.623422159887798,NA,NA,NA,NA,NA,NA,0.911375386560665,0.410043856127764,0.198254773161262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.822854576067819,0.347117761732548,0.339366272033546
2020-09-03,0.623422159887798,NA,NA,NA,NA,NA,NA,0.911375386560665,0.410043856127764,0.198254773161262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.822854576067819,0.347117761732548,0.339366272033546
2020-09-04,0.623422159887798,NA,NA,NA,NA,NA,NA,0.911375386560665,0.410043856127764,0.198254773161262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.822854576067819,0.347117761732548,0.339366272033546
2020-09-05,0.623422159887798,NA,NA,NA,NA,NA,NA,0.911375386560665,0.410043856127764,0.198254773161262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.822854576067819,0.347117761732548,0.339366272033546
2020-09-06,0.649368863955119,NA,NA,NA,NA,NA,NA,0.911375386560665,0.410043856127764,0.198254773161262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.822854576067819,0.347117761732548,0.339366272033546
2020-09-07,0.649368863955119,NA,NA,NA,NA,NA,NA,0.911375386560665,0.410043856127764,0.198254773161262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.822854576067819,0.347117761732548,0.339366272033546
2020-09-08,0.649368863955119,NA,NA,NA,NA,NA,NA,0.911375386560665,0.410043856127764,0.198254773161262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.822854576067819,0.347117761732548,0.339366272033546
2020-09-09,0.649368863955119,NA,NA,NA,NA,NA,NA,0.911375386560665,0.410043856127764,0.198254773161262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.822854576067819,0.347117761732548,0.339366272033546
2020-09-10,0.649368863955119,NA,NA,NA,NA,NA,NA,0.911375386560665,0.410043856127764,0.198254773161262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.822854576067819,0.347117761732548,0.339366272033546
2020-09-11,0.649368863955119,NA,NA,NA,NA,NA,NA,0.911375386560665,0.410043856127764,0.198254773161262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.822854576067819,0.347117761732548,0.339366272033546
2020-09-12,0.649368863955119,NA,NA,NA,NA,NA,NA,0.911375386560665,0.410043856127764,0.198254773161262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.822854576067819,0.347117761732548,0.339366272033546
2020-09-13,0.649368863955119,NA,NA,NA,NA,NA,NA,0.911375386560665,0.410043856127764,0.198254773161262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.822854576067819,0.347117761732548,0.339366272033546
2020-09-14,0.649368863955119,NA,NA,NA,NA,NA,NA,0.364974882426396,0.279116030948645,0.158349405989576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.231490985101145,0.169767137340624,0.188233070656559
2020-09-15,0.649368863955119,NA,NA,NA,NA,NA,NA,0.364974882426396,0.279116030948645,0.158349405989576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.231490985101145,0.169767137340624,0.188233070656559
2020-09-16,0.649368863955119,NA,NA,NA,NA,NA,NA,0.364974882426396,0.279116030948645,0.158349405989576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.231490985101145,0.169767137340624,0.188233070656559
2020-09-17,0.63632538569425,NA,NA,NA,NA,NA,NA,0.364974882426396,0.279116030948645,0.158349405989576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.231490985101145,0.169767137340624,0.188233070656559
2020-09-18,0.63632538569425,NA,NA,NA,NA,NA,NA,0.364974882426396,0.279116030948645,0.158349405989576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.231490985101145,0.169767137340624,0.188233070656559
2020-09-19,0.63632538569425,NA,NA,NA,NA,NA,NA,0.364974882426396,0.279116030948645,0.158349405989576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.231490985101145,0.169767137340624,0.188233070656559
2020-09-20,0.63632538569425,NA,NA,NA,NA,NA,NA,0.364974882426396,0.279116030948645,0.158349405989576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.231490985101145,0.169767137340624,0.188233070656559
2020-09-21,0.63632538569425,NA,NA,NA,NA,NA,NA,0.271147273817484,0.193835867930774,0.09951531476586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.186616910728982,0.158035900817442,0.147967721983404
2020-09-22,0.63632538569425,NA,NA,NA,NA,NA,NA,0.271147273817484,0.193835867930774,0.09951531476586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.186616910728982,0.158035900817442,0.147967721983404
2020-09-23,0.63632538569425,NA,NA,NA,NA,NA,NA,0.271147273817484,0.193835867930774,0.09951531476586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.186616910728982,0.158035900817442,0.147967721983404
2020-09-24,0.63632538569425,NA,NA,NA,NA,NA,NA,0.271147273817484,0.193835867930774,0.09951531476586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.186616910728982,0.158035900817442,0.147967721983404
2020-09-25,0.63632538569425,NA,NA,NA,NA,NA,NA,0.271147273817484,0.193835867930774,0.09951531476586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.186616910728982,0.158035900817442,0.147967721983404
2020-09-26,0.63632538569425,NA,NA,NA,NA,NA,NA,0.271147273817484,0.193835867930774,0.09951531476586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.186616910728982,0.158035900817442,0.147967721983404
2020-09-27,0.63632538569425,NA,NA,NA,NA,NA,NA,0.271147273817484,0.193835867930774,0.09951531476586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.186616910728982,0.158035900817442,0.147967721983404
2020-09-28,0.63632538569425,NA,NA,NA,NA,NA,NA,0.271147273817484,0.193835867930774,0.09951531476586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17325832888072,0.114078806633317,0.108412708767105
2020-09-29,0.584431977559607,NA,NA,NA,NA,NA,NA,0.271147273817484,0.193835867930774,0.09951531476586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17325832888072,0.114078806633317,0.108412708767105
2020-09-30,0.584431977559607,NA,NA,NA,NA,NA,NA,0.271147273817484,0.193835867930774,0.09951531476586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17325832888072,0.114078806633317,0.108412708767105
2020-10-01,0.584431977559607,NA,NA,NA,NA,NA,NA,0.271147273817484,0.193835867930774,0.09951531476586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17325832888072,0.114078806633317,0.108412708767105
2020-10-02,0.584431977559607,NA,NA,NA,NA,NA,NA,0.271147273817484,0.193835867930774,0.09951531476586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17325832888072,0.114078806633317,0.108412708767105
2020-10-03,0.584431977559607,NA,NA,NA,NA,NA,NA,0.271147273817484,0.193835867930774,0.09951531476586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17325832888072,0.114078806633317,0.108412708767105
2020-10-04,0.584431977559607,NA,NA,NA,NA,NA,NA,0.271147273817484,0.193835867930774,0.09951531476586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17325832888072,0.114078806633317,0.108412708767105
2020-10-05,0.584431977559607,NA,NA,NA,NA,NA,NA,0.226627093365027,0.172661202369124,0.0883876658387183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17325832888072,0.114078806633317,0.108412708767105
2020-10-06,0.584431977559607,NA,NA,NA,NA,NA,NA,0.226627093365027,0.172661202369124,0.0883876658387183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17325832888072,0.114078806633317,0.108412708767105
2020-10-07,0.584431977559607,NA,NA,NA,NA,NA,NA,0.226627093365027,0.172661202369124,0.0883876658387183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17325832888072,0.114078806633317,0.108412708767105
2020-10-08,0.584431977559607,NA,NA,NA,NA,NA,NA,0.226627093365027,0.172661202369124,0.0883876658387183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17325832888072,0.114078806633317,0.108412708767105
2020-10-09,0.584431977559607,NA,NA,NA,NA,NA,NA,0.226627093365027,0.172661202369124,0.0883876658387183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17325832888072,0.114078806633317,0.108412708767105
2020-10-10,0.584431977559607,NA,NA,NA,NA,NA,NA,0.226627093365027,0.172661202369124,0.0883876658387183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17325832888072,0.114078806633317,0.108412708767105
2020-10-11,0.584431977559607,NA,NA,NA,NA,NA,NA,0.226627093365027,0.172661202369124,0.0883876658387183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17325832888072,0.114078806633317,0.108412708767105
2020-10-12,0.584431977559607,NA,NA,NA,NA,NA,NA,0.226627093365027,0.172661202369124,0.0883876658387183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17325832888072,0.114078806633317,0.108412708767105
2020-10-13,0.525946704067321,NA,NA,NA,NA,NA,NA,0.226627093365027,0.172661202369124,0.0883876658387183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17325832888072,0.114078806633317,0.108412708767105
