at1,at2,at3,at4,at5,at6,at7,at8,at9
16.98433026,35.80296612,31.89214871,34.04135319,33.34648069,27.36682948,29.46928851,20.16220494,27.05119478
17.66370347,36.51546296,15.91637962,32.89992715,49.30259242,22.3910423,31.98012475,32.00750034,28.56857321
29.55273465,45.42167344,35.27734885,40.95705217,38.54566316,36.03432972,26.29770589,37.5521067,26.05705029
8.831851734,39.0092019,23.34006414,44.58275842,48.22689949,42.5349549,23.12612327,25.95883886,22.18511912
27.85430162,40.9685682,25.12174843,43.70990321,34.42217362,21.74900524,29.99788561,37.80413426,19.6735962
16.98433026,39.89982294,25.65625371,35.31706466,43.02771702,36.43560288,21.40818268,25.20275617,13.34246551
17.66370347,56.64349864,31.23886447,35.11563653,71.89214386,22.87257009,30.13003489,13.10543321,18.67945171
21.06056952,42.03731346,23.34006414,36.72706153,40.33848471,37.79993162,26.29770589,33.01561059,25.69078653
5.774672287,34.73422087,26.84404324,32.56421361,33.88432715,29.61395917,24.97621313,28.9831696,19.6735962
26.4955552,30.63736405,19.77669557,20.27709796,24.56165513,22.3910423,22.06892906,30.24330741,19.51662602
16.64464365,23.86864408,18.05440076,27.79708131,36.03571301,30.57701475,23.65472037,25.20275617,20.72006409
22.07962933,24.58114092,19.36096924,14.50282503,20.25888343,14.76685227,17.17940586,30.49533497,10.98791277
10.19059815,23.15614724,15.02553747,17.92710316,14.52185449,13.081505,17.70800296,19.65814982,11.30185314
19.36213649,35.98109033,17.63867443,26.65565526,43.56556348,24.79868126,29.33713923,15.1216537,20.30147693
18.68276328,43.46230714,29.81351704,29.47564902,41.77274194,30.89803328,28.67639285,25.95883886,21.13865124
15.28589723,50.40915131,25.41869581,35.6527782,50.91613181,34.42923708,26.16555661,57.71431164,21.97582555
17.32401686,33.84359982,19.36096924,23.70137609,26.71304098,20.3846765,18.89734644,10.08110247,14.85984394
8.152478523,17.63429675,11.34338995,17.38996149,30.47796622,6.179606656,17.44370441,17.1378742,12.81923157
12.22871778,16.7436757,15.38187433,13.83139794,25.27878375,9.871319723,8.85400148,6.552716605,10.83094259
17.32401686,16.56555149,16.213327,22.82852088,36.93212378,14.28532448,25.63695951,24.95072861,13.81337606
15.96527044,31.88423351,17.87623233,25.24565838,48.94402811,21.98976914,26.03340734,22.17842543,19.83056639
28.19398823,40.43419557,31.77336976,32.36278548,60.59736814,34.58974635,32.7730204,53.42984309,23.07461682
26.1558686,44.88730081,26.66587481,33.3027834,63.64516476,32.10185276,19.02949572,40.828465,19.98753657
16.30495705,30.45923984,19.71730609,19.87424171,57.90813582,18.8598385,24.31546675,18.39801201,16.69116274
15.96527044,24.2248925,18.52951657,16.78567712,28.32658037,9.710810459,29.33713923,21.67437031,13.91802285
18.34307668,29.92486721,16.39149543,15.71139378,50.73684965,17.01398196,23.91901892,6.552716605,10.98791277
21.73994273,26.54050723,21.85532724,26.05137089,36.75284162,17.33500049,17.04725658,38.05616182,11.77276369
23.43837575,42.57168609,21.61776933,25.24565838,43.20699918,25.76173684,26.29770589,26.96694911,19.98753657
30.57179446,52.0122692,27.6754959,34.71278028,79.24271218,34.18847319,22.99397399,25.95883886,24.43502507
18.00339007,31.17173668,23.39945362,19.73995629,37.11140593,22.23053304,29.07284068,35.78791377,16.1156054
22.75900254,32.95297877,17.63867443,20.41138337,50.37828535,21.02671356,20.08668992,20.16220494,20.14450675
14.94621063,40.07794715,27.79427485,30.54993235,39.80063824,21.58849598,24.0511682,20.91828762,18.26086456
17.32401686,21.55302936,16.33210595,15.50996566,33.16719854,15.16812543,17.04725658,21.17031519,14.85984394
10.86997136,22.2655262,16.213327,11.81711669,25.63734806,18.94009313,11.36483772,15.87773639,13.02852514
20.38119631,24.40301671,17.28233757,17.59138962,43.74484564,18.8598385,11.76128555,11.34124028,18.20854117
13.92715081,32.06235772,24.88419052,21.48566671,43.38628133,26.72479242,20.48313775,14.86962614,21.34794482
19.02244989,26.54050723,15.79760067,17.52424691,40.87633117,16.6127088,15.06501744,24.19464593,13.55175909
10.86997136,21.55302936,16.39149543,17.4571042,25.81663021,13.64328742,13.47922613,18.90206713,17.84227741
14.94621063,21.90927778,16.15393752,17.79281774,32.98791638,15.97067175,13.08277831,21.67437031,14.38893339
15.62558384,18.70304201,17.16355862,10.07140627,32.62935207,11.95794015,20.2188392,19.65814982,11.51114671
14.60652402,14.60618519,14.78797957,9.332836477,17.21108681,7.463680766,10.70409134,17.89395688,6.540424269
14.60652402,21.90927778,23.99334838,14.43568232,27.25088745,16.29169027,15.99006237,18.65003957,14.96449073
10.86997136,19.23741463,18.52951657,19.807099,39.08350963,18.13754681,17.84015224,22.93450812,13.34246551
15.96527044,33.13110298,15.61943224,16.31567816,41.77274194,16.53245417,15.46146527,27.21897667,17.52833704
13.58746421,22.79989883,15.85699014,17.18853337,29.58155545,18.21780144,18.23660006,66.5352763,16.16792879
5.774672287,26.0061346,13.42202162,16.31567816,34.96002008,18.69932923,12.81847975,21.92639787,10.98791277
25.47649539,19.23741463,13.9565269,8.997122935,25.27878375,13.081505,16.3865102,12.85340565,13.13317193
12.22871778,16.92179991,9.739874094,8.661409393,15.41826527,7.543935398,15.19716672,14.61759858,7.639215547
14.94621063,19.41553884,15.61943224,12.6899719,31.01581269,17.65601902,20.48313775,11.59326784,13.29014212
17.32401686,22.44365041,17.87623233,13.42854169,27.07160529,20.54518577,18.36874934,17.64192932,16.06328201
8.492165128,16.56555149,14.60981114,15.77853649,28.68514468,16.37194491,19.02949572,18.39801201,14.17963982
11.20965797,22.79989883,14.84736905,15.24139482,21.87242282,16.29169027,12.15773338,13.8615159,15.54004806
13.92715081,17.09992412,15.44126381,15.0399667,28.68514468,22.3910423,15.329316,16.12976395,13.91802285
2.038119631,16.7436757,12.05606367,7.922839599,18.46606189,13.72354205,10.83624062,16.88584664,13.29014212
20.0415097,13.18119151,10.57132676,11.0785469,24.20309082,6.420370552,21.14388413,10.08110247,11.6681169
14.94621063,19.59366305,13.48141109,9.534264603,20.43816558,20.46493113,15.59361455,11.8452954,12.76690817
13.92715081,22.79989883,18.41073762,13.76425524,41.9520241,20.22416724,18.36874934,18.14598444,14.23196321
14.26683742,24.04676829,16.56966386,13.09282815,20.97601205,22.79231546,16.78295803,16.63381907,14.96449073
18.34307668,16.20930307,16.39149543,12.01854482,18.8246262,15.0878708,12.15773338,14.86962614,11.19720635
13.2477776,19.05929042,17.57928495,18.06138858,18.64534404,14.44583374,13.08277831,13.35746077,12.29599763
15.28589723,19.05929042,14.84736905,7.587126057,13.08759726,11.3159031,12.15773338,9.577047346,17.0051031
4.415925867,12.11244625,12.76873738,10.87711877,15.95611173,13.64328742,9.118300032,10.08110247,8.633360036
21.73994273,16.20930307,16.68844281,9.735692728,14.34257234,18.77958386,10.70409134,14.61759858,11.92973387
12.56840439,22.62177462,17.75745338,14.16711149,26.35447668,21.74900524,13.87567396,15.87773639,11.77276369
11.88903118,19.59366305,23.39945362,12.6899719,21.87242282,20.46493113,13.74352469,9.072992222,20.45844711
19.36213649,22.44365041,17.81684286,12.08568752,21.87242282,15.32863469,12.28988265,8.316909537,24.74896544
15.28589723,22.08740199,15.44126381,14.63711045,13.98400803,15.72990785,6.871762343,11.59326784,15.27843109
14.26683742,17.45617254,13.06568476,9.937120854,19.36247266,16.21143564,7.928956549,16.38179151,12.08670405
13.92715081,11.2218252,13.00629528,13.4956844,6.633439707,18.13754681,17.44370441,10.58515759,13.08084854
14.26683742,22.79989883,19.954864,13.76425524,16.67324035,21.50824135,10.17549424,1.51216537,18.88874529
22.07962933,27.07487986,19.53913766,16.44996358,22.41026928,17.25474586,14.53642034,14.11354346,20.35380033
21.40025612,25.11551355,21.4396009,18.73281566,23.1273979,25.84199147,15.99006237,11.34124028,21.87117876
23.09868915,26.0061346,22.33044305,17.85996045,24.38237298,23.67511641,11.89343482,7.560826852,17.68530722
22.07962933,20.30615989,35.09918043,17.65853233,16.8525225,30.01523233,11.76128555,9.325019784,24.80128883
22.75900254,17.63429675,25.95320109,14.97282399,21.69314066,16.6127088,12.42203193,7.812854414,21.24329803
14.26683742,9.974955736,16.213327,15.44282295,14.52185449,15.48914396,7.003911619,5.544606358,12.97620175
37.70521317,23.86864408,28.74450647,13.89854065,17.74893327,25.84199147,21.14388413,9.577047346,21.81885536
25.47649539,29.92486721,21.79593776,21.14995317,29.94011976,17.73627365,15.99006237,11.08921272,29.03948376
23.43837575,31.17173668,30.82313814,21.21709588,23.48596221,35.4725473,17.84015224,11.8452954,29.66736449
32.9496007,35.62484191,25.53747476,24.37280317,31.37437699,9.550301196,15.72576382,13.10543321,22.65602967
29.21304804,29.03424616,29.45718019,20.6128115,34.78073793,26.16301,7.26821017,9.829074908,39.97507314
11.54934457,17.45617254,42.34469652,14.83853857,25.81663021,31.37956107,13.61137541,11.8452954,23.17926361
38.72427299,8.728086269,19.53913766,13.76425524,16.13539388,10.19233825,20.35098848,6.552716605,14.91216733
